Temp5	Temp6	Temp7	Temp8	Weight	Temp3	Temp4	time	moisture
97.7352829	87.80529022	84.57739258	96.81488037	584.5931396	213.7710724	135.6274261	24.42516045	0.499167698
97.77417755	87.80529022	84.83666229	96.50376129	584.4544067	214.9896393	135.6533508	24.46158123	0.498730469
98.04640961	87.92195892	84.81072998	96.81488037	584.4300537	214.8081512	135.6015015	24.49803858	0.498653718
98.07233429	88.05158997	84.81072998	96.81488037	584.1505127	215.9100494	135.7181702	24.53454315	0.497772719
98.03344727	88.12937164	85.04407501	96.68524933	584.1801758	214.9248199	135.6533508	24.5710396	0.497866205
98.05937195	88.09048462	85.00518036	96.75006104	584.1409912	214.2766571	135.5885315	24.60755147	0.497742711
98.00751495	88.34975433	85.30334473	96.69821167	584.0986328	213.252533	135.6403961	24.64410252	0.497609215
97.99455261	88.34975433	85.30334473	96.68524933	584.0181274	213.2136536	135.6533508	24.68063667	0.497355495
98.03344727	88.45346069	85.58853912	96.87969971	583.9492798	213.7581177	135.6403961	24.71709583	0.497138515
98.00751495	88.54420471	85.53668213	96.94451141	584.0806274	213.6025543	135.6403961	24.75358272	0.497552469
98.05937195	88.53124237	85.84780884	96.99636841	583.9747314	214.0303497	135.7311401	24.79005402	0.497218728
98.03344727	88.76457977	85.87373352	96.89266205	583.7766724	215.119278	135.7959595	24.82652425	0.496594527
98.00751495	88.80347443	85.84780884	96.90562439	583.8560791	214.7951965	135.7700195	24.8630385	0.496844784
98.04640961	88.79051208	86.08114624	96.99636841	583.9418945	213.7062531	135.7181702	24.89955947	0.49711524
98.38345337	89.06274414	86.0681839	96.87969971	471.8612366	213.4858856	135.7052155	24.93603913	0.143882785
98.30567932	89.03681183	86.30152893	96.94451141	497.1863403	214.7433319	135.8218842	24.97250322	0.223697168
98.31864166	88.9979248	86.30152893	96.93154907	583.5426636	215.5211487	135.8478088	25.00905325	0.495857027
98.25382233	89.30904388	86.53486633	96.93154907	583.3605347	215.9618988	135.8218842	25.04558352	0.495283031
98.31864166	89.2831192	86.52190399	96.90562439	583.4197998	215.6766968	135.7959595	25.08209943	0.49546981
98.30567932	89.32201385	86.79413605	96.89266205	583.6633911	214.7951965	135.8607635	25.11863358	0.496237511
98.26678467	89.5683136	86.8330307	96.99636841	583.796814	213.7969971	135.8478088	25.15515613	0.496658005
98.31864166	89.5683136	86.78117371	96.90562439	583.5913696	214.0303497	135.8348389	25.1916191	0.496010528
98.29270935	89.60720825	87.05340576	97.13896942	583.5183105	215.1711273	135.8867035	25.2280779	0.495780276
98.30567932	89.80165863	87.05340576	97.21674347	583.3721313	216.2730255	135.7829895	25.26457562	0.495319579
98.38345337	89.76276398	87.31267548	97.19081879	583.3530884	216.6230316	135.8478088	25.30110088	0.495259563
98.31864166	89.82758331	87.33860016	97.1648941	583.2376709	217.3230591	135.8348389	25.33757418	0.494895814
98.44827271	90.03499603	87.50712585	97.1648941	583.3944092	216.8174896	135.8478088	25.37408488	0.495389789
98.51309204	90.15167236	87.59786987	97.15193176	583.2620239	216.7137756	135.8996582	25.41135202	0.494972565
98.5001297	90.02203369	87.57194519	97.20378113	583.3202515	217.3619537	135.9126282	25.44794052	0.495156075
98.52605438	90.26834106	87.76639557	97.20378113	583.0735474	216.9082336	135.9515228	25.4844774	0.494378564
98.64272308	90.32019806	87.79232025	97.22971344	583.2789917	216.0007935	135.9126282	25.5209603	0.495026041
98.51309204	90.26834106	88.05158997	97.22971344	583.117981	216.0396729	135.9774475	25.55749457	0.494518601
98.5001297	90.52761078	88.05158997	97.15193176	582.887146	215.0285339	135.9126282	25.59432613	0.493791103
98.52605438	90.52761078	88.02566528	97.12599945	583.0470581	215.7026367	135.9515228	25.63077283	0.494295081
98.55197906	90.47575378	88.27197266	97.42416382	583.031189	215.0544586	135.9644775	25.66727313	0.494245068
98.51309204	90.77391815	88.284935	97.47601318	582.9824829	215.6248474	135.8996582	25.7038003	0.494091566
98.56494141	90.74798584	88.53124237	97.41120148	582.8320923	216.3896942	135.9126282	25.74031468	0.493617596
98.51309204	90.77391815	88.51828003	97.48897552	582.8924561	215.4174347	135.9255829	25.77681278	0.493807838
98.55197906	90.96836853	88.54420471	97.47601318	582.7590332	216.1433868	135.9515228	25.81325177	0.493387344
98.59087372	90.99429321	88.80347443	97.42416382	582.4106445	216.584137	135.9644775	25.84969513	0.492289365
98.55197906	90.96836853	88.82939911	97.41120148	582.4434204	218.0879059	136.0811462	25.88624137	0.492392661
98.75939941	90.98133087	88.80347443	97.4500885	582.4603882	218.1656799	136.0292969	25.92268998	0.492446137
98.72050476	91.22763824	88.98496246	97.39823151	582.7918701	218.528656	136.0552216	25.95920738	0.493490832
98.72050476	91.24060059	88.98496246	97.46305084	582.6870117	217.4008484	136.0422668	25.99565237	0.493160362
98.72050476	91.18874359	89.17941284	97.39823151	582.5779419	217.050827	136.0292969	26.0320883	0.492816618
98.75939941	91.51283264	89.29608154	97.4500885	582.5620728	216.4674683	136.0292969	26.06860548	0.492766605
98.75939941	91.39616394	89.21829987	97.41120148	582.1480103	215.8193054	135.9904022	26.10511537	0.491461649
98.70754242	91.51283264	89.37386322	97.39823151	582.2782593	215.1581726	136.0292969	26.14151505	0.491872141
98.72050476	91.68135834	89.23126221	97.68343353	582.2729492	215.8841248	136.0422668	26.17796417	0.491855406
98.72050476	91.59061432	89.54238892	97.59268951	582.1967163	216.4026489	136.0292969	26.21449287	0.491615151
